what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1510211165134
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1510211165134
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1510211165134
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1510211165134
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1510211165134
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1510211165134
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1510211165134
os,sysinfo,,,"win32",1510211165134
arch,sysinfo,,,"x86_64",1510211165134
ws,sysinfo,,,"win32",1510211165134
locale,sysinfo,,,"en_PH",1510211165134
processors,sysinfo,,,"4",1510211165134
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1510211165134
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1510211165134
java.specification.name,sysinfo,,,"Java Platform API Specification",1510211165134
java.specification.vendor,sysinfo,,,"Oracle Corporation",1510211165134
java.specification.version,sysinfo,,,"1.8",1510211165134
java.vendor,sysinfo,,,"Oracle Corporation",1510211165134
java.version,sysinfo,,,"1.8.0_121",1510211165134
java.vm.info,sysinfo,,,"mixed mode",1510211165134
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1510211165134
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1510211165134
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1510211165134
java.vm.specification.version,sysinfo,,,"1.8",1510211165134
java.vm.vendor,sysinfo,,,"Oracle Corporation",1510211165134
java.vm.version,sysinfo,,,"25.121-b13",1510211165134
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510211168974
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510211169037
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510211176563
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.navigate.next",1510211176563
started,bundle,org.eclipse.jgit,3.4.2.201412180340-r,"org.eclipse.jgit",1510211178795
started,bundle,org.eclipse.egit.core,3.4.2.201412180340-r,"org.eclipse.egit.core",1510211178810
started,bundle,org.eclipse.egit.ui,3.4.2.201412180340-r,"org.eclipse.egit.ui",1510211178832
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211183052
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211185311
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1510211185811
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510211185927
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211189335
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211195180
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510211197417
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510211198248
started,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1510211199379
started,bundle,org.eclipse.pde.api.tools,1.0.600.v20140520-1809,"org.eclipse.pde.api.tools",1510211199401
started,bundle,org.eclipse.pde.api.tools.ui,1.0.500.v20140512-1548,"org.eclipse.pde.api.tools.ui",1510211199401
started,bundle,org.testng.eclipse,6.10.0.201612030230,"org.testng.eclipse",1510211199417
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.undo",1510211199433
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211199900
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211203448
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510211204179
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510211205064
started,bundle,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui",1510211205665
started,bundle,org.eclipse.jdt.debug,3.8.102.v20150115-1323,"org.eclipse.jdt.debug",1510211206003
started,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1510211206019
started,bundle,org.eclipse.m2e.launching,1.7.0.20160603-1933,"org.eclipse.m2e.launching",1510211208085
started,bundle,org.eclipse.ui.externaltools,3.2.300.v20140327-1949,"org.eclipse.ui.externaltools",1510211210428
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211210543
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211212009
executed,command,org.eclipse.ui.externaltools,3.2.300.v20140327-1949,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1510211212009
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1510211212861
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1510211212879
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.undo",1510211225696
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.undo",1510211226228
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.undo",1510211226429
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.undo",1510211226961
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.undo",1510211227446
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510211228704
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1510211228920
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1510211228920
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1510211228920
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1510211228920
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1510211228936
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1510211228952
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1510211228967
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.551.v201409041522,"org.eclipse.jst.ws.jaxrs.core",1510211228967
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211231747
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211232817
closed,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1510211232864
closed,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1510211232903
closed,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510211232918
closed,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510211232934
closed,view,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.views.ProblemView",1510211232965
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1510211232965
closed,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211233019
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1510211233228
closed,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510211233459
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.500.v20140512-1548,"org.eclipse.pde.api.tools.ui",1510211233707
stopped,bundle,org.eclipse.pde.ds.ui,1.0.300.v20140204-1740,"org.eclipse.pde.ds.ui",1510211233707
stopped,bundle,org.eclipse.pde.runtime,3.4.400.v20140512-1555,"org.eclipse.pde.runtime",1510211233707
stopped,bundle,org.eclipse.pde.ua.ui,1.0.300.v20140307-1548,"org.eclipse.pde.ua.ui",1510211233707
stopped,bundle,org.eclipse.pde.ui.templates,3.4.800.v20140410-2009,"org.eclipse.pde.ui.templates",1510211233707
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1510211233707
stopped,bundle,org.eclipse.pde.ui,3.8.100.v20140529-0947,"org.eclipse.pde.ui",1510211233707
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280609,"org.eclipse.jst.j2ee.xdoclet.runtime",1510211233707
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302126,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1510211233707
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1510211233722
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1510211233723
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1510211233724
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1510211234045
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1510211234045
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1510211234077
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1510211234192
stopped,bundle,org.eclipse.ant.ui,3.5.500.v20140521-1557,"org.eclipse.ant.ui",1510211234208
stopped,bundle,org.eclipse.ant.launching,1.0.400.v20140518-0030,"org.eclipse.ant.launching",1510211234230
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1510887720349
started,bundle,org.eclipse.osgi,3.10.0.v20140606-1445,"org.eclipse.osgi",1510887720349
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.0.v20131217-1203,"org.eclipse.equinox.simpleconfigurator",1510887720349
started,bundle,com.ibm.icu,52.1.0.v201404241930,"com.ibm.icu",1510887720349
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1510887720349
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1510887720349
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1510887720349
started,bundle,org.eclipse.compare.core,3.5.400.v20130903-0736,"org.eclipse.compare.core",1510887720349
started,bundle,org.eclipse.core.contenttype,3.4.200.v20140207-1251,"org.eclipse.core.contenttype",1510887720349
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20140210-1835,"org.eclipse.core.databinding.observable",1510887720349
started,bundle,org.eclipse.core.expressions,3.4.600.v20140128-0851,"org.eclipse.core.expressions",1510887720349
started,bundle,org.eclipse.core.filebuffers,3.5.400.v20140127-1516,"org.eclipse.core.filebuffers",1510887720349
started,bundle,org.eclipse.core.filesystem,1.4.100.v20140514-1614,"org.eclipse.core.filesystem",1510887720349
started,bundle,org.eclipse.core.jobs,3.6.0.v20140424-0053,"org.eclipse.core.jobs",1510887720349
started,bundle,org.eclipse.core.net,1.2.200.v20140124-2013,"org.eclipse.core.net",1510887720349
started,bundle,org.eclipse.core.resources,3.9.0.v20140514-1307,"org.eclipse.core.resources",1510887720349
started,bundle,org.eclipse.core.runtime,3.10.0.v20140318-2214,"org.eclipse.core.runtime",1510887720349
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20140128-0851,"org.eclipse.core.runtime.compatibility",1510887720349
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1510887720349
started,bundle,org.eclipse.debug.core,3.9.0.v20140521-1435,"org.eclipse.debug.core",1510887720349
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20140424-2344,"org.eclipse.e4.core.commands",1510887720349
started,bundle,org.eclipse.e4.core.contexts,1.3.100.v20140407-1019,"org.eclipse.e4.core.contexts",1510887720349
started,bundle,org.eclipse.e4.core.di,1.4.0.v20140414-1837,"org.eclipse.e4.core.di",1510887720364
started,bundle,org.eclipse.e4.core.di.extensions,0.12.0.v20140417-2033,"org.eclipse.e4.core.di.extensions",1510887720364
started,bundle,org.eclipse.e4.core.services,1.2.0.v20140509-1840,"org.eclipse.e4.core.services",1510887720364
started,bundle,org.eclipse.e4.ui.bindings,0.10.200.v20140424-2042,"org.eclipse.e4.ui.bindings",1510887720364
started,bundle,org.eclipse.e4.ui.css.swt,0.11.100.v20140522-1045,"org.eclipse.e4.ui.css.swt",1510887720364
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.300.v20140424-2042,"org.eclipse.e4.ui.css.swt.theme",1510887720364
started,bundle,org.eclipse.e4.ui.di,1.0.0.v20140328-2112,"org.eclipse.e4.ui.di",1510887720364
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.0.v20140512-1820,"org.eclipse.e4.ui.model.workbench",1510887720364
started,bundle,org.eclipse.e4.ui.services,1.1.0.v20140328-1925,"org.eclipse.e4.ui.services",1510887720364
started,bundle,org.eclipse.e4.ui.workbench,1.1.0.v20140528-1949,"org.eclipse.e4.ui.workbench",1510887720364
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.1.0.v20140602-1537,"org.eclipse.e4.ui.workbench.addons.swt",1510887720364
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.12.0.v20140521-1818,"org.eclipse.e4.ui.workbench.renderers.swt",1510887720364
started,bundle,org.eclipse.e4.ui.workbench.swt,0.12.100.v20140530-1436,"org.eclipse.e4.ui.workbench.swt",1510887720364
started,bundle,org.eclipse.equinox.app,1.3.200.v20130910-1609,"org.eclipse.equinox.app",1510887720364
started,bundle,org.eclipse.equinox.common,3.6.200.v20130402-1505,"org.eclipse.equinox.common",1510887720364
started,bundle,org.eclipse.equinox.console,1.1.0.v20140131-1639,"org.eclipse.equinox.console",1510887720364
started,bundle,org.eclipse.equinox.ds,1.4.200.v20131126-2331,"org.eclipse.equinox.ds",1510887720364
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1510887720364
started,bundle,org.eclipse.equinox.p2.core,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.core",1510887720364
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.0.v20131211-1531,"org.eclipse.equinox.p2.directorywatcher",1510887720364
started,bundle,org.eclipse.equinox.p2.engine,2.3.0.v20140506-1720,"org.eclipse.equinox.p2.engine",1510887720364
started,bundle,org.eclipse.equinox.p2.metadata,2.2.0.v20131211-1531,"org.eclipse.equinox.p2.metadata",1510887720364
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20131209-2144,"org.eclipse.equinox.p2.metadata.repository",1510887720364
started,bundle,org.eclipse.equinox.p2.operations,2.4.0.v20131119-0908,"org.eclipse.equinox.p2.operations",1510887720364
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.reconciler.dropins",1510887720364
started,bundle,org.eclipse.equinox.p2.repository,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.repository",1510887720380
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20140422-1847,"org.eclipse.equinox.p2.ui.sdk.scheduler",1510887720380
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1510887720380
started,bundle,org.eclipse.equinox.preferences,3.5.200.v20140224-1527,"org.eclipse.equinox.preferences",1510887720380
started,bundle,org.eclipse.equinox.registry,3.5.400.v20140428-1507,"org.eclipse.equinox.registry",1510887720380
started,bundle,org.eclipse.equinox.security,1.2.0.v20130424-1801,"org.eclipse.equinox.security",1510887720449
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1510887720449
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1510887720449
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20131113-0353,"org.eclipse.jdt.apt.pluggable.core",1510887720449
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1510887720449
started,bundle,org.eclipse.jface,3.10.0.v20140604-0740,"org.eclipse.jface",1510887720449
started,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1510887720449
started,bundle,org.eclipse.ltk.core.refactoring,3.6.100.v20140520-1248,"org.eclipse.ltk.core.refactoring",1510887720449
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1510887720449
started,bundle,org.eclipse.pde.core,3.10.0.v20140519-1409,"org.eclipse.pde.core",1510887720449
started,bundle,org.eclipse.pde.launching,3.6.200.v20140521-1231,"org.eclipse.pde.launching",1510887720449
started,bundle,org.eclipse.pde.ui,3.8.100.v20140529-0947,"org.eclipse.pde.ui",1510887720449
started,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1510887720449
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1510887720449
started,bundle,org.eclipse.team.cvs.core,3.3.600.v20131112-1442,"org.eclipse.team.cvs.core",1510887720449
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1510887720449
started,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1510887720465
started,bundle,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui",1510887720465
started,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1510887720465
started,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1510887720465
started,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1510887720465
started,bundle,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.ide",1510887720465
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1510887720465
started,bundle,org.eclipse.ui.trace,1.0.200.v20140424-1951,"org.eclipse.ui.trace",1510887720465
started,bundle,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views",1510887720465
started,bundle,org.eclipse.ui.views.log,1.0.500.v20140512-1221,"org.eclipse.ui.views.log",1510887720465
started,bundle,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"org.eclipse.ui.workbench",1510887720465
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1510887720465
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1510887720465
started,bundle,org.eclipse.jdt.apt.core,3.3.600.v20150122-0735,"org.eclipse.jdt.apt.core",1510887720465
started,bundle,org.eclipse.jdt.core,3.10.2.v20150120-1634,"org.eclipse.jdt.core",1510887720465
started,bundle,org.eclipse.jdt.launching,3.7.102.v20141111-0953,"org.eclipse.jdt.launching",1510887720465
started,bundle,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui",1510887720465
started,bundle,org.eclipse.wst.web,1.1.800.v201312041500,"org.eclipse.wst.web",1510887720465
started,bundle,org.eclipse.emf.common,2.11.1.v20160208-0816,"org.eclipse.emf.common",1510887720465
started,bundle,org.eclipse.emf.ecore,2.11.2.v20160208-0816,"org.eclipse.emf.ecore",1510887720534
started,bundle,org.eclipse.emf.ecore.xmi,2.11.1.v20160208-0816,"org.eclipse.emf.ecore.xmi",1510887720534
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1510887720534
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1510887720534
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1510887720534
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1510887720534
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1510887720534
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1510887720534
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1510887720534
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1510887720534
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1510887720534
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1510887720534
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1510887720534
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1510887720534
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1510887720534
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1510887720549
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1510887720549
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1510887720565
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1510887720565
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1510887720565
os,sysinfo,,,"win32",1510887720565
arch,sysinfo,,,"x86_64",1510887720565
ws,sysinfo,,,"win32",1510887720565
locale,sysinfo,,,"en_PH",1510887720565
processors,sysinfo,,,"4",1510887720565
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1510887720565
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1510887720565
java.specification.name,sysinfo,,,"Java Platform API Specification",1510887720565
java.specification.vendor,sysinfo,,,"Oracle Corporation",1510887720565
java.specification.version,sysinfo,,,"1.8",1510887720565
java.vendor,sysinfo,,,"Oracle Corporation",1510887720565
java.version,sysinfo,,,"1.8.0_121",1510887720565
java.vm.info,sysinfo,,,"mixed mode",1510887720565
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1510887720565
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1510887720565
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1510887720565
java.vm.specification.version,sysinfo,,,"1.8",1510887720565
java.vm.vendor,sysinfo,,,"Oracle Corporation",1510887720565
java.vm.version,sysinfo,,,"25.121-b13",1510887720565
started,bundle,org.eclipse.jgit,3.4.2.201412180340-r,"org.eclipse.jgit",1510887731075
started,bundle,org.eclipse.egit.core,3.4.2.201412180340-r,"org.eclipse.egit.core",1510887731107
started,bundle,org.eclipse.egit.ui,3.4.2.201412180340-r,"org.eclipse.egit.ui",1510887731176
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510887757020
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510887763587
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1510887763603
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510887772947
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510887773025
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510887778144
started,bundle,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui",1510887781256
started,bundle,org.eclipse.jdt.debug,3.8.102.v20150115-1323,"org.eclipse.jdt.debug",1510887782474
started,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1510887782605
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510887786198
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510888631249
started,bundle,org.testng.eclipse,6.10.0.201612030230,"org.testng.eclipse",1510888632521
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1510888632648
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1510888632668
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510888635430
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510888636754
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1510888636963
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1510888636994
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1510888637011
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1510888637017
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1510888637055
